race_id,umaban,racecourse,surface,running_style,corner4_rank,actual_corner4_rank,rank_diff,rank_abs_diff
202601010403,3,札幌,ダ,先,3.0,1.0,-2.0,2.0
202601010403,4,札幌,ダ,差,11.0,8.0,-3.0,3.0
202601010403,5,札幌,ダ,先,4.0,4.0,0.0,0.0
202601010403,6,札幌,ダ,追,10.0,11.0,1.0,1.0
202601010403,7,札幌,ダ,先,8.0,9.0,1.0,1.0
202601010403,8,札幌,ダ,差,1.0,4.0,3.0,3.0
202601010403,9,札幌,ダ,差,7.0,6.0,-1.0,1.0
202601010403,10,札幌,ダ,差,9.0,9.0,0.0,0.0
202601010403,11,札幌,ダ,逃,6.0,2.0,-4.0,4.0
202601010404,1,札幌,芝,先,5.0,12.0,7.0,7.0
202601010404,2,札幌,芝,先,2.0,3.0,1.0,1.0
202601010404,3,札幌,芝,差,12.0,10.0,-2.0,2.0
202601010404,4,札幌,芝,先,4.0,5.0,1.0,1.0
202601010404,5,札幌,芝,差,1.0,2.0,1.0,1.0
202601010404,6,札幌,芝,差,3.0,3.0,0.0,0.0
202601010404,7,札幌,芝,差,9.0,5.0,-4.0,4.0
202601010404,8,札幌,芝,差,8.0,13.0,5.0,5.0
202601010404,9,札幌,芝,追,10.0,11.0,1.0,1.0
202601010404,10,札幌,芝,逃,7.0,1.0,-6.0,6.0
202601010404,11,札幌,芝,先,13.0,8.0,-5.0,5.0
202601010404,12,札幌,芝,差,6.0,5.0,-1.0,1.0
202601010404,13,札幌,芝,差,11.0,8.0,-3.0,3.0
202601010405,1,札幌,芝,不明,2.0,6.0,4.0,4.0
202601010405,2,札幌,芝,不明,4.0,4.0,0.0,0.0
202601010405,3,札幌,芝,不明,1.0,2.0,1.0,1.0
202601010405,4,札幌,芝,不明,5.0,2.0,-3.0,3.0
202601010405,5,札幌,芝,不明,9.0,9.0,0.0,0.0
202601010405,6,札幌,芝,不明,3.0,5.0,2.0,2.0
202601010405,7,札幌,芝,不明,6.0,1.0,-5.0,5.0
202601010405,8,札幌,芝,不明,10.0,10.0,0.0,0.0
202601010405,9,札幌,芝,不明,8.0,8.0,0.0,0.0
202601010405,10,札幌,芝,不明,7.0,6.0,-1.0,1.0
202601010406,1,札幌,ダ,先,9.0,7.0,-2.0,2.0
202601010406,2,札幌,ダ,差,5.0,2.0,-3.0,3.0
202601010406,3,札幌,ダ,先,3.0,1.0,-2.0,2.0
202601010406,4,札幌,ダ,先,4.0,9.0,5.0,5.0
202601010406,5,札幌,ダ,先,2.0,6.0,4.0,4.0
202601010406,6,札幌,ダ,逃,1.0,2.0,1.0,1.0
202601010406,7,札幌,ダ,差,7.0,9.0,2.0,2.0
202601010406,8,札幌,ダ,先,6.0,4.0,-2.0,2.0
202601010406,10,札幌,ダ,差,10.0,7.0,-3.0,3.0
202601010406,11,札幌,ダ,差,8.0,4.0,-4.0,4.0
202601010407,1,札幌,芝,逃,1.0,1.0,0.0,0.0
202601010407,2,札幌,芝,差,4.0,10.0,6.0,6.0
202601010407,3,札幌,芝,追,10.0,11.0,1.0,1.0
202601010407,4,札幌,芝,追,9.0,2.0,-7.0,7.0
202601010407,5,札幌,芝,差,6.0,8.0,2.0,2.0
202601010407,6,札幌,芝,差,11.0,12.0,1.0,1.0
202601010407,7,札幌,芝,差,2.0,2.0,0.0,0.0
202601010407,8,札幌,芝,差,3.0,7.0,4.0,4.0
202601010407,9,札幌,芝,差,7.0,4.0,-3.0,3.0
202601010407,10,札幌,芝,差,5.0,8.0,3.0,3.0
202601010407,11,札幌,芝,差,8.0,4.0,-4.0,4.0
202601010407,12,札幌,芝,差,12.0,6.0,-6.0,6.0
202601010408,1,札幌,芝,差,10.0,6.0,-4.0,4.0
202601010408,2,札幌,芝,先,4.0,2.0,-2.0,2.0
202601010408,3,札幌,芝,先,9.0,2.0,-7.0,7.0
202601010408,4,札幌,芝,先,6.0,8.0,2.0,2.0
202601010408,5,札幌,芝,先,8.0,6.0,-2.0,2.0
202601010408,6,札幌,芝,逃,3.0,1.0,-2.0,2.0
202601010408,7,札幌,芝,差,11.0,12.0,1.0,1.0
202601010408,8,札幌,芝,追,7.0,8.0,1.0,1.0
202601010408,9,札幌,芝,差,13.0,8.0,-5.0,5.0
202601010408,10,札幌,芝,差,12.0,8.0,-4.0,4.0
202601010408,11,札幌,芝,先,2.0,14.0,12.0,12.0
202601010408,12,札幌,芝,差,14.0,12.0,-2.0,2.0
202601010408,13,札幌,芝,逃,1.0,2.0,1.0,1.0
202601010408,14,札幌,芝,先,5.0,5.0,0.0,0.0
202601010409,1,札幌,ダ,先,1.0,3.0,2.0,2.0
202601010409,2,札幌,ダ,逃,4.0,1.0,-3.0,3.0
202601010409,3,札幌,ダ,差,3.0,12.0,9.0,9.0
202601010409,4,札幌,ダ,差,12.0,8.0,-4.0,4.0
202601010409,5,札幌,ダ,差,7.0,6.0,-1.0,1.0
202601010409,6,札幌,ダ,逃,11.0,4.0,-7.0,7.0
202601010409,7,札幌,ダ,逃,2.0,4.0,2.0,2.0
202601010409,8,札幌,ダ,差,8.0,2.0,-6.0,6.0
202601010409,9,札幌,ダ,差,5.0,9.0,4.0,4.0
202601010409,10,札幌,ダ,先,9.0,9.0,0.0,0.0
202601010409,11,札幌,ダ,差,6.0,9.0,3.0,3.0
202601010409,12,札幌,ダ,差,10.0,6.0,-4.0,4.0
202601010410,1,札幌,ダ,差,5.0,7.0,2.0,2.0
202601010410,2,札幌,ダ,追,10.0,9.0,-1.0,1.0
202601010410,3,札幌,ダ,先,2.0,10.0,8.0,8.0
202601010410,4,札幌,ダ,先,3.0,2.0,-1.0,1.0
202601010410,5,札幌,ダ,先,6.0,7.0,1.0,1.0
202601010410,6,札幌,ダ,差,7.0,5.0,-2.0,2.0
202601010410,7,札幌,ダ,逃,1.0,1.0,0.0,0.0
202601010410,8,札幌,ダ,先,4.0,3.0,-1.0,1.0
202601010410,9,札幌,ダ,差,9.0,5.0,-4.0,4.0
202601010410,10,札幌,ダ,先,8.0,3.0,-5.0,5.0
202601010411,1,札幌,芝,差,9.0,9.0,0.0,0.0
202601010411,2,札幌,芝,追,14.0,9.0,-5.0,5.0
202601010411,3,札幌,芝,差,7.0,9.0,2.0,2.0
202601010411,4,札幌,芝,先,6.0,7.0,1.0,1.0
202601010411,5,札幌,芝,逃,4.0,4.0,0.0,0.0
202601010411,6,札幌,芝,追,11.0,14.0,3.0,3.0
202601010411,7,札幌,芝,差,8.0,4.0,-4.0,4.0
202601010411,8,札幌,芝,逃,3.0,4.0,1.0,1.0
202601010411,9,札幌,芝,逃,1.0,1.0,0.0,0.0
202601010411,10,札幌,芝,差,10.0,7.0,-3.0,3.0
202601010411,11,札幌,芝,差,13.0,9.0,-4.0,4.0
202601010411,12,札幌,芝,差,12.0,13.0,1.0,1.0
202601010411,13,札幌,芝,先,2.0,3.0,1.0,1.0
202601010411,14,札幌,芝,逃,5.0,2.0,-3.0,3.0
202601010412,1,札幌,芝,差,13.0,9.0,-4.0,4.0
202601010412,2,札幌,芝,先,3.0,9.0,6.0,6.0
202601010412,3,札幌,芝,差,12.0,14.0,2.0,2.0
202601010412,4,札幌,芝,先,4.0,6.0,2.0,2.0
202601010412,5,札幌,芝,先,5.0,4.0,-1.0,1.0
202601010412,6,札幌,芝,逃,1.0,2.0,1.0,1.0
202601010412,7,札幌,芝,差,7.0,9.0,2.0,2.0
202601010412,8,札幌,芝,先,6.0,6.0,0.0,0.0
202601010412,9,札幌,芝,差,11.0,9.0,-2.0,2.0
202601010412,10,札幌,芝,逃,8.0,2.0,-6.0,6.0
202601010412,11,札幌,芝,先,9.0,6.0,-3.0,3.0
202601010412,12,札幌,芝,逃,2.0,1.0,-1.0,1.0
202601010412,13,札幌,芝,追,14.0,13.0,-1.0,1.0
202601010412,14,札幌,芝,差,10.0,4.0,-6.0,6.0
202601010501,1,札幌,ダ,差,10.0,8.0,-2.0,2.0
202601010501,2,札幌,ダ,先,9.0,5.0,-4.0,4.0
202601010501,3,札幌,ダ,先,2.0,5.0,3.0,3.0
202601010501,4,札幌,ダ,逃,13.0,13.0,0.0,0.0
202601010501,5,札幌,ダ,差,14.0,10.0,-4.0,4.0
202601010501,6,札幌,ダ,先,1.0,1.0,0.0,0.0
202601010501,7,札幌,ダ,先,7.0,10.0,3.0,3.0
202601010501,8,札幌,ダ,差,12.0,12.0,0.0,0.0
202601010501,9,札幌,ダ,差,3.0,5.0,2.0,2.0
202601010501,10,札幌,ダ,先,8.0,3.0,-5.0,5.0
202601010501,11,札幌,ダ,差,6.0,8.0,2.0,2.0
202601010501,12,札幌,ダ,先,11.0,14.0,3.0,3.0
202601010501,13,札幌,ダ,先,5.0,4.0,-1.0,1.0
202601010501,14,札幌,ダ,逃,4.0,2.0,-2.0,2.0
202601010502,1,札幌,芝,差,13.0,12.0,-1.0,1.0
202601010502,2,札幌,芝,差,1.0,6.0,5.0,5.0
202601010502,3,札幌,芝,逃,3.0,3.0,0.0,0.0
202601010502,4,札幌,芝,差,6.0,3.0,-3.0,3.0
202601010502,5,札幌,芝,先,7.0,6.0,-1.0,1.0
202601010502,6,札幌,芝,差,8.0,13.0,5.0,5.0
202601010502,7,札幌,芝,差,11.0,2.0,-9.0,9.0
202601010502,8,札幌,芝,差,5.0,10.0,5.0,5.0
202601010502,9,札幌,芝,逃,2.0,3.0,1.0,1.0
202601010502,10,札幌,芝,差,9.0,1.0,-8.0,8.0
202601010502,11,札幌,芝,先,4.0,6.0,2.0,2.0
202601010502,12,札幌,芝,差,10.0,6.0,-4.0,4.0
202601010502,13,札幌,芝,差,12.0,10.0,-2.0,2.0
202601010503,1,札幌,ダ,先,8.0,6.0,-2.0,2.0
202601010503,2,札幌,ダ,差,6.0,11.0,5.0,5.0
202601010503,3,札幌,ダ,差,12.0,12.0,0.0,0.0
202601010503,4,札幌,ダ,差,7.0,4.0,-3.0,3.0
202601010503,5,札幌,ダ,差,13.0,10.0,-3.0,3.0
202601010503,6,札幌,ダ,逃,3.0,13.0,10.0,10.0
202601010503,7,札幌,ダ,差,11.0,14.0,3.0,3.0
202601010503,8,札幌,ダ,差,9.0,6.0,-3.0,3.0
202601010503,9,札幌,ダ,追,14.0,8.0,-6.0,6.0
202601010503,10,札幌,ダ,差,5.0,1.0,-4.0,4.0
202601010503,11,札幌,ダ,逃,2.0,3.0,1.0,1.0
202601010503,12,札幌,ダ,差,10.0,8.0,-2.0,2.0
202601010503,13,札幌,ダ,先,1.0,4.0,3.0,3.0
202601010503,14,札幌,ダ,先,4.0,2.0,-2.0,2.0
202601010504,1,札幌,芝,差,13.0,13.0,0.0,0.0
202601010504,2,札幌,芝,差,11.0,8.0,-3.0,3.0
202601010504,3,札幌,芝,差,14.0,13.0,-1.0,1.0
202601010504,4,札幌,芝,差,5.0,5.0,0.0,0.0
202601010504,5,札幌,芝,先,7.0,8.0,1.0,1.0
202601010504,6,札幌,芝,先,1.0,1.0,0.0,0.0
202601010504,7,札幌,芝,先,4.0,5.0,1.0,1.0
202601010504,8,札幌,芝,先,9.0,5.0,-4.0,4.0
202601010504,9,札幌,芝,先,6.0,12.0,6.0,6.0
202601010504,10,札幌,芝,先,2.0,3.0,1.0,1.0
202601010504,11,札幌,芝,逃,3.0,2.0,-1.0,1.0
202601010504,12,札幌,芝,差,12.0,8.0,-4.0,4.0
202601010504,13,札幌,芝,差,10.0,8.0,-2.0,2.0
202601010504,14,札幌,芝,先,8.0,3.0,-5.0,5.0
202601010505,1,札幌,芝,不明,8.0,10.0,2.0,2.0
202601010505,2,札幌,芝,不明,3.0,4.0,1.0,1.0
202601010505,3,札幌,芝,不明,4.0,4.0,0.0,0.0
202601010505,4,札幌,芝,不明,5.0,12.0,7.0,7.0
202601010505,5,札幌,芝,不明,7.0,1.0,-6.0,6.0
202601010505,6,札幌,芝,不明,6.0,7.0,1.0,1.0
202601010505,7,札幌,芝,不明,2.0,4.0,2.0,2.0
202601010505,8,札幌,芝,不明,11.0,8.0,-3.0,3.0
202601010505,9,札幌,芝,不明,9.0,2.0,-7.0,7.0
202601010505,10,札幌,芝,不明,12.0,10.0,-2.0,2.0
202601010505,11,札幌,芝,不明,1.0,2.0,1.0,1.0
202601010505,12,札幌,芝,不明,10.0,8.0,-2.0,2.0
202601010506,1,札幌,芝,先,11.0,4.0,-7.0,7.0
202601010506,2,札幌,芝,逃,3.0,4.0,1.0,1.0
202601010506,3,札幌,芝,先,7.0,9.0,2.0,2.0
202601010506,4,札幌,芝,逃,1.0,2.0,1.0,1.0
202601010506,5,札幌,芝,差,16.0,15.0,-1.0,1.0
202601010506,6,札幌,芝,差,9.0,7.0,-2.0,2.0
202601010506,7,札幌,芝,差,8.0,9.0,1.0,1.0
202601010506,8,札幌,芝,差,4.0,11.0,7.0,7.0
202601010506,9,札幌,芝,差,12.0,12.0,0.0,0.0
202601010506,10,札幌,芝,差,14.0,12.0,-2.0,2.0
202601010506,11,札幌,芝,差,5.0,4.0,-1.0,1.0
202601010506,12,札幌,芝,逃,2.0,1.0,-1.0,1.0
202601010506,13,札幌,芝,差,15.0,14.0,-1.0,1.0
202601010506,15,札幌,芝,差,10.0,3.0,-7.0,7.0
202601010506,16,札幌,芝,差,6.0,7.0,1.0,1.0
202601010507,1,札幌,ダ,差,11.0,8.0,-3.0,3.0
202601010507,2,札幌,ダ,逃,6.0,4.0,-2.0,2.0
202601010507,3,札幌,ダ,逃,1.0,11.0,10.0,10.0
202601010507,4,札幌,ダ,先,2.0,3.0,1.0,1.0
202601010507,5,札幌,ダ,先,9.0,6.0,-3.0,3.0
202601010507,6,札幌,ダ,差,10.0,7.0,-3.0,3.0
202601010507,7,札幌,ダ,先,7.0,4.0,-3.0,3.0
202601010507,8,札幌,ダ,差,12.0,9.0,-3.0,3.0
202601010507,9,札幌,ダ,逃,5.0,2.0,-3.0,3.0
202601010507,10,札幌,ダ,逃,3.0,1.0,-2.0,2.0
202601010507,12,札幌,ダ,差,8.0,9.0,1.0,1.0
202601010508,1,札幌,芝,先,10.0,7.0,-3.0,3.0
202601010508,2,札幌,芝,差,11.0,14.0,3.0,3.0
202601010508,3,札幌,芝,先,7.0,4.0,-3.0,3.0
202601010508,4,札幌,芝,追,15.0,12.0,-3.0,3.0
202601010508,5,札幌,芝,差,13.0,9.0,-4.0,4.0
202601010508,6,札幌,芝,先,6.0,12.0,6.0,6.0
202601010508,7,札幌,芝,差,9.0,9.0,0.0,0.0
202601010508,8,札幌,芝,逃,1.0,6.0,5.0,5.0
202601010508,9,札幌,芝,逃,8.0,4.0,-4.0,4.0
202601010508,10,札幌,芝,先,2.0,14.0,12.0,12.0
202601010508,11,札幌,芝,差,16.0,16.0,0.0,0.0
202601010508,12,札幌,芝,先,5.0,2.0,-3.0,3.0
202601010508,13,札幌,芝,差,3.0,9.0,6.0,6.0
202601010508,14,札幌,芝,差,14.0,7.0,-7.0,7.0
202601010508,15,札幌,芝,逃,4.0,1.0,-3.0,3.0
202601010508,16,札幌,芝,差,12.0,3.0,-9.0,9.0
202601010509,1,札幌,ダ,差,11.0,8.0,-3.0,3.0
202601010509,2,札幌,ダ,先,4.0,7.0,3.0,3.0
202601010509,3,札幌,ダ,追,12.0,12.0,0.0,0.0
202601010509,4,札幌,ダ,差,10.0,5.0,-5.0,5.0
202601010509,5,札幌,ダ,差,6.0,8.0,2.0,2.0
202601010509,6,札幌,ダ,先,8.0,10.0,2.0,2.0
202601010509,7,札幌,ダ,先,2.0,10.0,8.0,8.0
202601010509,8,札幌,ダ,差,13.0,13.0,0.0,0.0
202601010509,10,札幌,ダ,差,9.0,3.0,-6.0,6.0
202601010509,11,札幌,ダ,逃,1.0,3.0,2.0,2.0
202601010509,12,札幌,ダ,先,5.0,2.0,-3.0,3.0
202601010509,13,札幌,ダ,先,7.0,5.0,-2.0,2.0
202601010509,14,札幌,ダ,先,3.0,1.0,-2.0,2.0
202601010510,1,札幌,芝,先,4.0,6.0,2.0,2.0
202601010510,2,札幌,芝,追,8.0,8.0,0.0,0.0
202601010510,3,札幌,芝,先,5.0,4.0,-1.0,1.0
202601010510,4,札幌,芝,先,1.0,4.0,3.0,3.0
202601010510,5,札幌,芝,先,3.0,2.0,-1.0,1.0
202601010510,6,札幌,芝,差,7.0,7.0,0.0,0.0
202601010510,7,札幌,芝,逃,2.0,2.0,0.0,0.0
202601010510,8,札幌,芝,差,6.0,1.0,-5.0,5.0
202601010511,1,札幌,ダ,差,9.0,10.0,1.0,1.0
202601010511,2,札幌,ダ,逃,1.0,11.0,10.0,10.0
202601010511,3,札幌,ダ,差,4.0,4.0,0.0,0.0
202601010511,4,札幌,ダ,先,7.0,7.0,0.0,0.0
202601010511,5,札幌,ダ,逃,3.0,5.0,2.0,2.0
202601010511,6,札幌,ダ,差,10.0,7.0,-3.0,3.0
202601010511,7,札幌,ダ,先,6.0,9.0,3.0,3.0
202601010511,8,札幌,ダ,逃,5.0,1.0,-4.0,4.0
202601010511,9,札幌,ダ,先,2.0,2.0,0.0,0.0
202601010511,10,札幌,ダ,差,11.0,5.0,-6.0,6.0
202601010511,11,札幌,ダ,逃,8.0,3.0,-5.0,5.0
202601010512,1,札幌,芝,先,3.0,3.0,0.0,0.0
202601010512,2,札幌,芝,先,1.0,12.0,11.0,11.0
202601010512,3,札幌,芝,先,10.0,8.0,-2.0,2.0
202601010512,4,札幌,芝,先,7.0,6.0,-1.0,1.0
202601010512,5,札幌,芝,差,8.0,8.0,0.0,0.0
202601010512,6,札幌,芝,差,12.0,1.0,-11.0,11.0
202601010512,7,札幌,芝,差,9.0,3.0,-6.0,6.0
202601010512,8,札幌,芝,逃,2.0,2.0,0.0,0.0
202601010512,9,札幌,芝,先,5.0,3.0,-2.0,2.0
202601010512,10,札幌,芝,先,4.0,6.0,2.0,2.0
202601010512,11,札幌,芝,差,6.0,8.0,2.0,2.0
202601010512,12,札幌,芝,先,11.0,13.0,2.0,2.0
202601010512,13,札幌,芝,差,13.0,8.0,-5.0,5.0
202601010601,1,札幌,ダ,差,12.0,6.0,-6.0,6.0
202601010601,2,札幌,ダ,差,5.0,8.0,3.0,3.0
202601010601,3,札幌,ダ,先,6.0,3.0,-3.0,3.0
202601010601,4,札幌,ダ,差,11.0,6.0,-5.0,5.0
202601010601,5,札幌,ダ,逃,3.0,3.0,0.0,0.0
202601010601,6,札幌,ダ,追,9.0,10.0,1.0,1.0
202601010601,7,札幌,ダ,差,7.0,9.0,2.0,2.0
202601010601,8,札幌,ダ,差,4.0,11.0,7.0,7.0
202601010601,9,札幌,ダ,差,10.0,3.0,-7.0,7.0
202601010601,10,札幌,ダ,差,2.0,2.0,0.0,0.0
202601010601,11,札幌,ダ,先,8.0,12.0,4.0,4.0
202601010601,12,札幌,ダ,逃,1.0,1.0,0.0,0.0
202601010602,1,札幌,ダ,先,5.0,3.0,-2.0,2.0
202601010602,2,札幌,ダ,先,4.0,11.0,7.0,7.0
202601010602,3,札幌,ダ,先,2.0,8.0,6.0,6.0
202601010602,4,札幌,ダ,先,8.0,8.0,0.0,0.0
202601010602,5,札幌,ダ,先,1.0,1.0,0.0,0.0
202601010602,6,札幌,ダ,先,3.0,6.0,3.0,3.0
202601010602,7,札幌,ダ,逃,9.0,3.0,-6.0,6.0
202601010602,9,札幌,ダ,先,7.0,2.0,-5.0,5.0
202601010602,10,札幌,ダ,差,11.0,3.0,-8.0,8.0
202601010602,11,札幌,ダ,先,6.0,6.0,0.0,0.0
202601010602,12,札幌,ダ,逃,10.0,10.0,0.0,0.0
202601010603,1,札幌,芝,逃,1.0,1.0,0.0,0.0
202601010603,2,札幌,芝,差,9.0,7.0,-2.0,2.0
202601010603,3,札幌,芝,先,6.0,2.0,-4.0,4.0
202601010603,4,札幌,芝,先,2.0,4.0,2.0,2.0
202601010603,5,札幌,芝,差,7.0,4.0,-3.0,3.0
202601010603,6,札幌,芝,差,5.0,2.0,-3.0,3.0
202601010603,7,札幌,芝,先,8.0,10.0,2.0,2.0
202601010603,8,札幌,芝,差,10.0,7.0,-3.0,3.0
202601010603,9,札幌,芝,差,4.0,4.0,0.0,0.0
202601010603,10,札幌,芝,差,3.0,7.0,4.0,4.0
202601010604,1,札幌,ダ,差,14.0,11.0,-3.0,3.0
202601010604,2,札幌,ダ,差,11.0,7.0,-4.0,4.0
202601010604,3,札幌,ダ,先,13.0,14.0,1.0,1.0
202601010604,4,札幌,ダ,先,1.0,10.0,9.0,9.0
202601010604,5,札幌,ダ,差,7.0,4.0,-3.0,3.0
202601010604,6,札幌,ダ,差,10.0,3.0,-7.0,7.0
202601010604,7,札幌,ダ,差,8.0,11.0,3.0,3.0
202601010604,8,札幌,ダ,先,2.0,7.0,5.0,5.0
202601010604,9,札幌,ダ,差,5.0,1.0,-4.0,4.0
202601010604,10,札幌,ダ,逃,4.0,2.0,-2.0,2.0
202601010604,11,札幌,ダ,差,3.0,6.0,3.0,3.0
202601010604,12,札幌,ダ,差,9.0,5.0,-4.0,4.0
202601010604,13,札幌,ダ,差,6.0,11.0,5.0,5.0
202601010604,14,札幌,ダ,差,12.0,7.0,-5.0,5.0
202601010605,1,札幌,芝,不明,9.0,12.0,3.0,3.0
202601010605,2,札幌,芝,不明,6.0,13.0,7.0,7.0
202601010605,3,札幌,芝,不明,12.0,8.0,-4.0,4.0
202601010605,4,札幌,芝,不明,10.0,8.0,-2.0,2.0
202601010605,5,札幌,芝,不明,13.0,11.0,-2.0,2.0
202601010605,6,札幌,芝,不明,7.0,4.0,-3.0,3.0
202601010605,7,札幌,芝,不明,4.0,8.0,4.0,4.0
202601010605,8,札幌,芝,不明,11.0,4.0,-7.0,7.0
202601010605,9,札幌,芝,不明,5.0,7.0,2.0,2.0
202601010605,10,札幌,芝,不明,8.0,2.0,-6.0,6.0
202601010605,11,札幌,芝,不明,1.0,1.0,0.0,0.0
202601010605,12,札幌,芝,不明,3.0,4.0,1.0,1.0
202601010605,13,札幌,芝,不明,2.0,2.0,0.0,0.0
202601010606,1,札幌,芝,差,9.0,5.0,-4.0,4.0
202601010606,2,札幌,芝,先,6.0,8.0,2.0,2.0
202601010606,3,札幌,芝,差,12.0,2.0,-10.0,10.0
202601010606,4,札幌,芝,追,13.0,13.0,0.0,0.0
202601010606,5,札幌,芝,差,7.0,2.0,-5.0,5.0
202601010606,6,札幌,芝,差,11.0,11.0,0.0,0.0
202601010606,7,札幌,芝,差,2.0,5.0,3.0,3.0
202601010606,8,札幌,芝,差,14.0,13.0,-1.0,1.0
202601010606,9,札幌,芝,先,3.0,2.0,-1.0,1.0
202601010606,10,札幌,芝,差,5.0,5.0,0.0,0.0
202601010606,11,札幌,芝,先,4.0,1.0,-3.0,3.0
202601010606,12,札幌,芝,逃,1.0,9.0,8.0,8.0
202601010606,13,札幌,芝,差,8.0,12.0,4.0,4.0
202601010606,14,札幌,芝,差,10.0,9.0,-1.0,1.0
202601010607,1,札幌,芝,差,12.0,10.0,-2.0,2.0
202601010607,2,札幌,芝,先,1.0,7.0,6.0,6.0
202601010607,3,札幌,芝,差,2.0,3.0,1.0,1.0
202601010607,4,札幌,芝,先,4.0,2.0,-2.0,2.0
202601010607,5,札幌,芝,差,8.0,7.0,-1.0,1.0
202601010607,6,札幌,芝,差,5.0,10.0,5.0,5.0
202601010607,7,札幌,芝,差,9.0,3.0,-6.0,6.0
202601010607,8,札幌,芝,逃,7.0,7.0,0.0,0.0
202601010607,9,札幌,芝,差,13.0,10.0,-3.0,3.0
202601010607,10,札幌,芝,差,14.0,1.0,-13.0,13.0
202601010607,11,札幌,芝,差,11.0,13.0,2.0,2.0
202601010607,12,札幌,芝,差,6.0,3.0,-3.0,3.0
202601010607,13,札幌,芝,差,16.0,15.0,-1.0,1.0
202601010607,14,札幌,芝,先,3.0,3.0,0.0,0.0
202601010607,15,札幌,芝,差,15.0,15.0,0.0,0.0
202601010607,16,札幌,芝,先,10.0,13.0,3.0,3.0
202601010608,1,札幌,ダ,差,9.0,6.0,-3.0,3.0
202601010608,2,札幌,ダ,先,10.0,12.0,2.0,2.0
202601010608,3,札幌,ダ,差,14.0,13.0,-1.0,1.0
202601010608,4,札幌,ダ,先,7.0,11.0,4.0,4.0
202601010608,5,札幌,ダ,先,8.0,4.0,-4.0,4.0
202601010608,6,札幌,ダ,逃,4.0,2.0,-2.0,2.0
202601010608,7,札幌,ダ,逃,1.0,1.0,0.0,0.0
202601010608,8,札幌,ダ,先,6.0,2.0,-4.0,4.0
202601010608,9,札幌,ダ,逃,2.0,8.0,6.0,6.0
202601010608,10,札幌,ダ,逃,12.0,14.0,2.0,2.0
202601010608,11,札幌,ダ,差,11.0,8.0,-3.0,3.0
202601010608,12,札幌,ダ,差,13.0,10.0,-3.0,3.0
202601010608,13,札幌,ダ,先,3.0,4.0,1.0,1.0
202601010608,14,札幌,ダ,先,5.0,6.0,1.0,1.0
202601010609,1,札幌,芝,先,7.0,1.0,-6.0,6.0
202601010609,2,札幌,芝,逃,1.0,3.0,2.0,2.0
202601010609,3,札幌,芝,差,13.0,8.0,-5.0,5.0
202601010609,4,札幌,芝,差,14.0,12.0,-2.0,2.0
202601010609,5,札幌,芝,差,11.0,11.0,0.0,0.0
202601010609,6,札幌,芝,差,15.0,16.0,1.0,1.0
202601010609,7,札幌,芝,差,12.0,8.0,-4.0,4.0
202601010609,8,札幌,芝,逃,2.0,13.0,11.0,11.0
202601010609,9,札幌,芝,逃,3.0,13.0,10.0,10.0
202601010609,10,札幌,芝,先,9.0,3.0,-6.0,6.0
202601010609,11,札幌,芝,逃,5.0,2.0,-3.0,3.0
202601010609,12,札幌,芝,差,4.0,3.0,-1.0,1.0
202601010609,13,札幌,芝,先,10.0,6.0,-4.0,4.0
202601010609,14,札幌,芝,差,8.0,8.0,0.0,0.0
202601010609,15,札幌,芝,差,16.0,6.0,-10.0,10.0
202601010609,16,札幌,芝,先,6.0,13.0,7.0,7.0
202601010610,1,札幌,ダ,差,8.0,4.0,-4.0,4.0
202601010610,2,札幌,ダ,逃,5.0,2.0,-3.0,3.0
202601010610,3,札幌,ダ,先,2.0,1.0,-1.0,1.0
202601010610,4,札幌,ダ,先,13.0,12.0,-1.0,1.0
202601010610,5,札幌,ダ,追,14.0,14.0,0.0,0.0
202601010610,6,札幌,ダ,先,12.0,13.0,1.0,1.0
202601010610,7,札幌,ダ,差,11.0,8.0,-3.0,3.0
202601010610,8,札幌,ダ,差,6.0,8.0,2.0,2.0
202601010610,9,札幌,ダ,先,7.0,7.0,0.0,0.0
202601010610,10,札幌,ダ,差,10.0,4.0,-6.0,6.0
202601010610,11,札幌,ダ,逃,9.0,10.0,1.0,1.0
202601010610,12,札幌,ダ,逃,1.0,3.0,2.0,2.0
202601010610,13,札幌,ダ,先,3.0,4.0,1.0,1.0
202601010610,14,札幌,ダ,先,4.0,11.0,7.0,7.0
202601010611,1,札幌,芝,差,11.0,5.0,-6.0,6.0
202601010611,2,札幌,芝,差,10.0,3.0,-7.0,7.0
202601010611,3,札幌,芝,先,3.0,1.0,-2.0,2.0
202601010611,4,札幌,芝,差,12.0,10.0,-2.0,2.0
202601010611,5,札幌,芝,差,16.0,13.0,-3.0,3.0
202601010611,6,札幌,芝,差,7.0,5.0,-2.0,2.0
202601010611,7,札幌,芝,差,8.0,8.0,0.0,0.0
202601010611,8,札幌,芝,差,13.0,13.0,0.0,0.0
202601010611,9,札幌,芝,逃,1.0,2.0,1.0,1.0
202601010611,10,札幌,芝,先,9.0,10.0,1.0,1.0
202601010611,11,札幌,芝,差,14.0,15.0,1.0,1.0
202601010611,12,札幌,芝,差,15.0,15.0,0.0,0.0
202601010611,13,札幌,芝,先,2.0,10.0,8.0,8.0
202601010611,14,札幌,芝,先,6.0,8.0,2.0,2.0
202601010611,15,札幌,芝,先,5.0,3.0,-2.0,2.0
